0.2,0.3,0.4,0.3,0.2,0.3,0.3
0.3,0.2,0.3,0.3,0.3,0.3,0.2
0.3,0.3,0.3,0.2,0.1,0.2,0.0
0.2,0.1,0.2,0.0,0.1,0.0,0.1
0.0,0.1,0.0,0.1,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1,0.1
0.0,0.0,0.1,0.1,0.1,0.3,0.1
0.1,0.1,0.3,0.1,0.2,0.2,0.3
0.1,0.2,0.2,0.3,0.3,0.6,0.5
0.3,0.3,0.6,0.5,0.7,0.8,0.7
0.5,0.7,0.8,0.7,1.0,1.0,0.8
0.7,1.0,1.0,0.8,0.9,0.8,0.8
0.8,0.9,0.8,0.8,0.7,0.5,0.5
0.8,0.7,0.5,0.5,0.8,0.6,0.8
0.5,0.8,0.6,0.8,1.0,0.7,1.0
0.8,1.0,0.7,1.0,0.8,0.6,0.4
1.0,0.8,0.6,0.4,0.6,0.5,0.4
0.4,0.6,0.5,0.4,0.5,0.3,0.5
0.4,0.5,0.3,0.5,0.5,0.6,0.8
0.5,0.5,0.6,0.8,0.7,0.6,0.4
0.8,0.7,0.6,0.4,0.4,0.2,0.1
0.4,0.4,0.2,0.1,0.2,0.1,0.1
0.1,0.2,0.1,0.1,0.1,0.0,0.0
0.1,0.1,0.0,0.0,0.1,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1
0.0,0.0,0.0,0.1,0.3,0.5,0.6
0.1,0.3,0.5,0.6,1.0,1.2,1.2
0.6,1.0,1.2,1.2,1.7,2.2,1.8
1.2,1.7,2.2,1.8,2.0,2.0,4.3
1.8,2.0,2.0,4.3,5.1,4.8,6.4
4.3,5.1,4.8,6.4,6.2,6.3,6.3
6.4,6.2,6.3,6.3,5.3,0.0,5.6
6.3,5.3,0.0,5.6,8.8,7.9,6.9
5.6,8.8,7.9,6.9,5.5,4.7,4.6
6.9,5.5,4.7,4.6,4.7,5.7,5.5
